order_id,customer_id,order_date,order_status,shipping_cost,tax_amount,total_amount
2046,600,2022-03-24,completed,22.15,95.92,1317.07
2047,600,2022-06-11,returned,3.77,71.93,974.86
2048,600,2023-11-12,completed,17.53,171.09,2327.28
2049,601,2022-07-04,completed,1.07,130.7,1765.48
2050,601,2022-08-17,completed,16.37,46.59,645.38
2051,602,2022-08-18,completed,17.61,16.74,243.65
2052,602,2022-06-27,completed,19.55,105.26,1440.62
2053,603,2023-07-11,completed,10.43,158.03,2143.79
2054,603,2022-11-09,pending,18.75,15.53,228.38
2055,603,2023-05-30,pending,22.89,245.46,3336.57
2056,603,2023-02-13,completed,18.72,58.38,806.84
2057,603,2022-08-11,completed,7.4,83.97,1141.02
2058,604,2022-07-03,pending,1.88,70.1,948.2
2059,604,2022-09-17,completed,13.3,59.51,816.63
2060,604,2023-06-08,completed,22.93,327.39,4442.67
2061,605,2023-06-24,completed,2.41,30.56,414.99
2062,605,2022-08-13,completed,21.88,94.0,1290.84
2063,605,2022-12-11,completed,4.83,57.66,783.23
2064,605,2022-01-02,completed,23.38,223.9,3046.05
2065,606,2023-04-14,completed,18.91,43.13,601.11
2066,606,2023-05-29,completed,15.24,239.02,3242.03
2067,607,2023-02-17,completed,4.43,34.21,466.26
2068,607,2022-08-20,pending,17.92,182.54,2482.2
2069,607,2022-12-24,completed,22.44,335.88,4556.83
2070,607,2023-05-09,completed,12.33,17.36,246.71
2071,607,2023-10-07,completed,18.08,267.42,3628.21
2072,608,2023-02-24,completed,2.92,151.72,2051.09
2073,609,2022-01-18,pending,24.77,74.6,1031.89
2074,611,2022-06-24,completed,15.29,88.0,1203.33
2075,611,2022-06-16,completed,8.59,57.68,787.3
2076,612,2023-04-01,completed,18.45,63.32,873.32
2077,613,2023-09-25,completed,10.3,199.78,2707.3
2078,613,2023-07-27,completed,8.8,193.27,2617.96
2079,613,2023-04-15,completed,12.97,136.51,1855.8
2080,615,2023-07-01,returned,0.7,179.79,2427.85
2081,615,2022-12-01,completed,24.12,7.23,121.72
2082,615,2022-05-23,completed,24.03,24.33,352.44
2083,616,2023-09-09,completed,22.54,23.47,339.35
2084,616,2023-07-02,completed,20.84,161.3,2198.34
2085,617,2023-11-13,returned,20.11,142.25,1940.5
2086,617,2022-04-19,completed,13.83,94.87,1294.56
2087,617,2023-02-04,completed,18.99,219.64,2984.19
2088,618,2022-04-10,pending,13.95,265.6,3599.52
2089,618,2022-06-15,completed,10.36,25.54,355.1
2090,618,2022-07-28,completed,10.69,11.44,165.11
2091,618,2022-10-30,completed,7.58,188.4,2550.94
2092,618,2023-07-27,completed,22.56,85.04,1170.59
2093,619,2023-03-23,completed,21.81,67.52,933.28
2094,619,2022-01-09,completed,8.29,142.33,1929.72
2095,619,2022-09-22,completed,12.47,163.76,2223.24
2096,619,2022-08-26,completed,13.36,97.48,1329.32
2097,619,2022-06-20,completed,17.54,207.0,2812.03
2098,620,2023-04-20,returned,12.37,160.2,2175.02
2099,620,2022-06-25,pending,4.52,215.5,2913.71
2100,620,2023-05-30,completed,8.19,99.77,1355.04
2101,620,2022-11-12,pending,14.98,71.24,976.78
2102,621,2022-05-25,completed,7.44,221.03,2991.39
2103,621,2022-10-24,completed,21.19,120.7,1650.62
2104,621,2022-09-03,completed,20.64,275.67,3742.23
2105,621,2023-05-02,completed,4.91,81.54,1105.74
2106,621,2022-11-10,completed,10.21,67.03,915.1
2107,622,2023-06-09,completed,14.11,55.35,761.3
2108,623,2022-07-12,completed,7.31,213.62,2891.12
2109,623,2022-08-18,completed,5.25,226.9,3068.36
2110,623,2023-08-12,completed,14.65,5.2,84.81
2111,624,2023-06-30,cancelled,14.89,99.31,1355.52
2112,624,2022-04-08,completed,17.61,276.32,3747.93
2113,624,2023-11-18,returned,15.38,172.88,2349.3
2114,624,2023-06-17,completed,3.16,287.21,3880.51
2115,624,2022-03-17,returned,20.5,133.62,1824.38
2116,624,2023-08-18,completed,13.23,169.6,2302.81
2117,624,2022-06-13,completed,13.08,159.55,2167.04
2118,624,2022-04-27,completed,19.38,316.89,4297.45
2119,625,2023-08-10,completed,15.76,33.58,469.03
2120,626,2022-06-01,completed,14.01,186.01,2525.15
2121,626,2023-04-21,completed,24.03,39.84,561.93
2122,626,2022-05-10,completed,16.83,16.69,242.17
2123,626,2023-08-13,pending,6.03,134.99,1828.44
2124,627,2023-08-11,completed,1.48,240.56,3249.08
2125,627,2022-03-13,completed,22.64,162.09,2210.86
2126,627,2022-09-05,completed,19.96,25.36,362.37
2127,627,2023-07-12,completed,8.04,167.09,2263.74
2128,628,2023-05-15,completed,14.2,28.38,397.32
2129,628,2022-05-18,completed,20.96,38.0,533.94
2130,628,2023-03-08,pending,24.92,127.45,1745.47
2131,628,2023-12-01,completed,10.31,25.24,351.04
2132,628,2023-12-15,completed,11.55,129.36,1757.93
2133,628,2023-01-18,completed,24.08,68.28,945.89
2134,628,2022-01-02,completed,3.38,30.14,410.27
2135,629,2023-06-06,completed,21.81,100.17,1374.1
2136,629,2022-08-05,completed,23.16,351.02,4761.89
2137,629,2023-07-04,returned,19.09,142.55,1943.46
2138,629,2023-12-25,completed,5.93,120.29,1629.81
2139,630,2023-03-12,completed,20.15,234.0,3179.11
2140,631,2023-06-04,completed,12.34,143.77,1953.19
2141,631,2022-01-09,completed,15.13,175.98,2390.83
2142,631,2022-06-20,pending,24.25,167.1,2280.12
2143,631,2022-12-31,completed,11.26,64.04,875.83
2144,632,2023-12-08,completed,12.37,153.18,2080.26
2145,632,2022-04-12,completed,23.87,68.07,942.86
2146,632,2023-07-26,completed,11.87,132.18,1796.31
2147,633,2023-12-12,completed,16.14,17.88,257.57
2148,633,2022-07-17,completed,7.64,150.24,2035.91
2149,634,2022-02-02,returned,14.86,102.94,1404.59
2150,634,2023-02-24,completed,23.96,151.81,2073.4
2151,634,2023-04-18,pending,5.4,136.88,1853.26
2152,634,2023-06-06,completed,11.82,40.46,557.98
2153,634,2022-07-10,returned,3.0,180.2,2435.74
2154,634,2023-07-15,completed,20.19,18.63,271.67
2155,635,2022-11-10,returned,6.12,30.58,418.89
2156,635,2022-10-28,completed,21.42,15.71,233.55
2157,635,2022-12-17,returned,4.53,199.86,2702.68
2158,635,2022-01-24,completed,5.21,85.57,1160.36
2159,635,2022-05-14,completed,11.76,48.85,671.23
2160,635,2022-11-04,completed,18.01,18.15,263.05
2161,635,2022-12-20,completed,20.68,130.49,1782.26
2162,635,2022-11-24,completed,23.88,301.11,4088.89
2163,636,2023-06-11,returned,16.86,51.75,715.49
2164,636,2022-10-03,completed,7.8,173.75,2353.4
2165,636,2022-02-03,completed,12.27,240.21,3255.13
2166,636,2023-10-03,cancelled,3.2,112.44,1521.16
2167,637,2023-03-24,returned,6.76,5.4,79.62
2168,637,2023-08-11,completed,24.14,266.27,3618.75
2169,637,2023-12-04,returned,23.47,50.13,700.19
2170,637,2022-08-12,completed,0.05,63.43,856.41
2171,637,2022-09-12,completed,19.83,123.29,1684.29
2172,637,2022-05-02,completed,10.15,114.7,1558.61
2173,637,2022-04-05,completed,9.61,43.65,598.87
2174,637,2023-08-19,completed,16.83,207.82,2822.35
2175,638,2022-09-22,completed,9.71,36.92,508.1
2176,638,2023-08-27,completed,12.88,111.51,1518.26
2177,638,2023-04-02,completed,2.06,13.28,181.33
2178,638,2023-11-10,completed,15.1,182.02,2472.32
2179,639,2022-07-13,completed,15.9,17.55,252.83
2180,639,2022-09-02,completed,6.94,217.13,2938.2
2181,639,2023-03-19,completed,11.04,22.38,313.18
2182,640,2022-10-01,completed,22.03,28.49,406.63
2183,640,2023-07-07,completed,22.76,205.74,2800.3
2184,640,2022-03-13,completed,12.42,96.71,1318.02
2185,640,2022-08-16,completed,8.61,181.5,2458.86
2186,640,2023-07-17,pending,2.9,157.51,2129.34
2187,640,2022-02-02,completed,1.52,77.15,1043.06
2188,640,2022-06-29,completed,5.01,125.83,1703.72
2189,641,2022-04-02,completed,3.13,164.97,2230.25
2190,641,2022-09-22,completed,7.8,52.96,722.74
2191,642,2022-05-28,completed,24.46,120.79,1655.13
2192,642,2023-10-03,completed,24.58,206.33,2810.05
2193,642,2023-07-02,completed,4.23,121.28,1641.56
2194,642,2022-01-04,cancelled,12.73,242.04,3280.29
2195,643,2023-09-29,completed,21.98,177.32,2415.77
2196,643,2022-03-03,completed,15.98,118.31,1613.11
2197,643,2022-11-05,completed,24.34,82.2,1134.08
2198,643,2022-11-11,completed,18.15,210.39,2858.45
2199,643,2022-06-17,completed,8.92,202.27,2739.61
2200,643,2022-07-20,cancelled,13.67,18.97,269.8
2201,643,2022-01-03,returned,21.43,233.18,3169.3
2202,643,2022-10-11,completed,14.67,216.94,2943.41
2203,643,2022-07-06,completed,2.28,93.42,1263.4
2204,643,2022-05-02,completed,17.71,89.89,1231.25
2205,644,2023-06-25,completed,10.6,109.72,1491.82
2206,645,2023-01-30,completed,1.32,3.25,45.19
2207,645,2023-12-17,completed,5.04,325.02,4392.85
2208,646,2023-05-02,cancelled,20.33,159.92,2179.21
2209,647,2023-10-30,completed,13.87,14.74,212.9
2210,648,2023-10-08,completed,18.94,84.3,1156.96
2211,650,2022-09-22,pending,2.46,152.32,2058.8
2212,651,2022-03-20,returned,5.15,95.73,1297.46
2213,652,2022-01-04,completed,11.79,85.91,1171.57
2214,652,2023-09-23,completed,11.75,104.26,1419.25
2215,652,2023-01-29,completed,6.28,195.58,2646.58
2216,653,2022-01-08,completed,4.55,142.27,1925.23
2217,653,2023-05-28,completed,0.79,86.16,1163.91
2218,653,2022-05-19,pending,5.33,116.95,1584.11
2219,653,2023-04-12,cancelled,6.49,294.6,3983.53
2220,653,2023-01-09,pending,17.42,77.65,1065.65
2221,654,2022-05-29,completed,9.71,9.33,135.66
2222,654,2023-01-08,completed,1.16,340.15,4593.18
2223,655,2022-10-27,completed,12.58,65.01,890.16
2224,655,2022-03-18,completed,20.35,133.73,1825.7
2225,655,2023-07-18,completed,24.73,220.08,2995.85
2226,656,2023-07-18,pending,2.27,32.95,447.11
2227,656,2022-10-10,completed,22.8,170.38,2322.98
2228,659,2022-04-24,completed,3.42,72.76,985.64
2229,659,2022-12-04,completed,20.18,87.49,1201.25
2230,659,2022-12-16,pending,9.06,64.48,879.52
2231,659,2022-08-21,pending,18.36,63.28,872.68
2232,659,2023-03-22,completed,18.96,65.54,903.78
2233,659,2022-01-28,completed,11.52,56.95,780.31
2234,659,2023-01-06,completed,9.61,87.88,1195.97
2235,659,2023-05-14,completed,7.95,56.08,765.01
2236,660,2022-03-16,pending,21.01,186.62,2540.33
2237,661,2022-07-10,completed,13.88,90.63,1237.35
2238,661,2022-05-28,completed,11.96,26.69,372.25
2239,661,2022-12-13,completed,5.21,159.76,2161.91
2240,662,2023-11-19,completed,17.35,190.89,2594.41
2241,664,2023-01-15,completed,19.44,196.15,2667.5
2242,664,2023-08-15,completed,10.45,48.34,663.05
2243,665,2023-04-06,completed,10.73,108.42,1474.41
2244,665,2023-05-01,completed,12.5,178.8,2426.28
2245,665,2023-06-24,completed,6.49,53.18,724.39
2246,665,2022-07-31,completed,4.51,50.37,684.47
2247,665,2023-04-21,completed,20.75,94.07,1290.69
2248,665,2022-10-23,completed,6.71,191.21,2588.06
2249,665,2022-07-04,returned,18.67,96.35,1319.43
2250,665,2022-01-20,completed,23.04,18.27,269.68
2251,665,2022-02-10,completed,22.2,12.22,187.11
2252,666,2022-07-23,pending,5.22,104.63,1417.76
2253,666,2023-03-31,completed,10.83,9.25,135.7
2254,666,2023-02-12,completed,18.91,135.63,1849.86
2255,666,2023-12-17,completed,15.09,127.48,1736.05
2256,666,2022-11-02,completed,24.37,213.21,2902.73
2257,667,2022-12-31,completed,24.43,170.04,2319.91
2258,667,2023-05-23,completed,24.84,81.4,1123.7
2259,667,2022-06-19,cancelled,4.65,62.49,848.24
2260,667,2022-11-03,pending,22.05,121.63,1664.03
2261,667,2023-08-22,returned,5.63,48.82,664.74
2262,667,2022-09-08,completed,8.94,72.62,989.32
2263,668,2022-12-06,completed,8.6,106.44,1445.6
2264,668,2022-08-20,completed,24.73,215.07,2928.2
2265,670,2023-07-28,completed,7.12,65.5,891.42
2266,670,2022-10-29,completed,21.25,222.46,3024.41
2267,670,2022-08-25,completed,3.06,78.36,1060.97
2268,671,2023-02-07,returned,7.83,118.65,1609.57
2269,671,2022-03-09,completed,22.66,159.02,2169.49
2270,671,2022-07-05,completed,9.89,4.72,73.55
2271,672,2023-01-17,completed,5.8,203.27,2749.97
2272,672,2022-05-26,completed,17.53,161.17,2193.28
2273,672,2022-07-15,completed,4.16,55.78,757.2
2274,672,2022-12-06,completed,8.87,35.33,485.82
2275,673,2023-11-14,completed,21.03,203.0,2761.48
2276,673,2022-04-06,completed,12.54,107.37,1462.03
2277,673,2023-07-07,cancelled,19.78,264.28,3587.62
2278,674,2022-08-29,completed,18.94,219.69,2984.7
2279,674,2023-06-17,completed,8.34,197.49,2674.48
2280,674,2022-06-26,completed,0.45,320.62,4328.84
2281,674,2023-08-23,cancelled,9.79,195.7,2651.8
2282,674,2022-11-04,completed,11.18,113.31,1540.91
2283,674,2022-01-12,completed,19.7,250.29,3398.65
2284,675,2022-07-18,completed,4.63,139.89,1893.16
2285,675,2023-01-15,pending,19.08,108.9,1489.29
2286,675,2022-05-28,completed,11.54,23.63,330.53
2287,675,2022-04-24,completed,23.09,102.14,1401.96
2288,675,2023-08-10,completed,8.14,121.08,1642.69
2289,675,2022-07-22,returned,19.66,112.57,1539.41
2290,676,2023-09-25,completed,6.47,25.09,345.24
2291,676,2022-07-24,completed,17.89,232.07,3150.81
2292,676,2023-06-20,completed,9.05,97.73,1328.35
2293,676,2023-03-15,cancelled,20.22,70.34,969.83
2294,676,2023-12-16,completed,4.57,90.26,1223.09
2295,676,2022-03-21,completed,19.21,92.69,1270.54
2296,677,2023-05-29,completed,20.6,220.13,2992.39
2297,678,2022-02-12,completed,7.02,136.16,1845.24
2298,678,2023-05-28,completed,21.86,142.88,1950.78
2299,678,2023-08-28,pending,15.09,19.5,278.3
2300,678,2022-03-21,completed,6.55,142.82,1934.57
2301,678,2022-08-06,completed,11.43,214.41,2905.92
2302,679,2022-05-15,completed,16.99,134.7,1835.4
2303,679,2023-08-08,completed,0.84,38.87,525.59
2304,679,2023-12-14,completed,4.17,38.63,525.65
2305,679,2022-02-11,pending,17.44,82.54,1131.7
2306,679,2023-03-12,completed,14.8,70.14,961.72
2307,679,2022-01-23,returned,20.44,201.04,2734.48
2308,679,2022-03-25,completed,15.36,191.03,2594.24
2309,679,2022-07-29,completed,7.62,175.26,2373.69
2310,679,2023-02-14,completed,0.6,123.88,1672.98
2311,680,2022-05-01,completed,17.36,103.12,1409.46
2312,680,2023-03-09,pending,19.12,55.13,763.39
2313,680,2023-03-30,completed,0.74,181.54,2451.47
2314,680,2023-08-18,completed,14.53,217.92,2956.51
2315,680,2022-08-27,completed,11.59,127.74,1736.1
2316,680,2023-12-14,pending,14.78,52.56,724.32
2317,681,2023-10-18,completed,15.04,29.73,416.39
2318,682,2023-08-03,pending,15.26,118.96,1621.24
2319,683,2023-09-14,completed,13.26,191.08,2592.9
2320,683,2023-12-12,completed,16.96,65.76,904.72
2321,683,2023-03-01,completed,11.79,46.72,642.55
2322,683,2023-10-19,completed,6.78,84.87,1152.53
2323,684,2022-02-23,cancelled,2.57,160.19,2165.19
2324,684,2022-01-02,completed,4.99,168.89,2284.95
2325,684,2023-06-10,completed,15.73,108.03,1474.18
2326,684,2022-03-09,completed,11.36,174.28,2364.19
2327,684,2022-01-31,completed,16.51,21.04,300.56
2328,684,2023-11-07,completed,14.49,92.34,1261.1
2329,685,2022-01-03,completed,10.57,187.75,2545.25
2330,685,2022-09-03,completed,15.62,196.49,2668.22
2331,686,2023-01-26,completed,15.76,126.77,1727.2
2332,686,2023-05-12,completed,22.5,29.64,422.67
2333,688,2022-10-30,completed,20.26,43.37,605.7
2334,688,2022-01-20,completed,14.64,26.73,375.54
2335,688,2022-09-30,completed,14.25,88.36,1207.13
2336,688,2022-11-22,completed,3.32,79.32,1074.08
2337,688,2023-03-27,completed,19.74,172.0,2341.76
2338,689,2022-05-02,cancelled,8.81,152.92,2073.29
2339,689,2023-04-20,completed,15.11,219.45,2977.63
2340,690,2022-09-20,completed,4.65,243.26,3288.67
2341,690,2022-07-13,completed,22.31,365.81,4960.69
2342,690,2022-08-09,completed,8.02,255.37,3455.47
2343,690,2022-09-10,completed,6.37,185.61,2512.15
2344,691,2022-09-10,completed,2.39,102.49,1385.97
2345,692,2022-05-10,completed,10.06,12.15,174.11
2346,693,2022-02-20,completed,16.31,197.3,2679.84
2347,693,2022-10-19,completed,18.28,164.14,2234.12
2348,693,2023-09-20,completed,13.5,160.68,2182.62
2349,693,2022-01-12,returned,8.24,25.89,357.81
2350,693,2023-05-12,completed,24.83,281.53,3825.49
2351,693,2022-02-04,completed,16.23,62.68,862.41
2352,693,2022-01-03,completed,11.21,187.49,2542.32
2353,693,2022-10-25,completed,21.24,31.98,452.97
2354,693,2022-11-11,completed,12.27,13.26,191.34
2355,694,2022-03-16,completed,16.42,84.98,1163.66
2356,694,2022-12-25,completed,1.55,275.79,3724.67
2357,695,2023-08-28,completed,4.96,214.14,2895.87
2358,696,2022-10-21,completed,13.75,40.28,557.55
2359,697,2022-01-27,returned,11.1,133.64,1815.21
2360,697,2023-04-28,completed,15.75,152.94,2080.4
2361,697,2022-03-17,completed,13.96,39.38,545.54
2362,697,2023-04-08,completed,6.51,113.37,1537.02
2363,698,2022-01-13,completed,17.92,161.53,2198.61
2364,698,2023-12-30,completed,13.65,52.63,724.21
2365,698,2022-06-14,completed,19.18,46.12,641.78
2366,698,2023-07-12,completed,13.87,149.5,2032.11
2367,698,2022-06-11,completed,15.2,125.86,1714.31
2368,698,2022-12-17,completed,18.02,62.47,861.41
2369,698,2022-01-22,completed,12.58,287.95,3899.87
2370,698,2023-11-27,returned,17.89,223.08,3029.45
2371,699,2023-01-23,completed,2.51,79.73,1078.89
2372,700,2023-11-05,completed,2.98,215.39,2910.71
2373,700,2022-10-07,completed,9.08,186.46,2526.24
2374,700,2023-10-18,completed,22.39,12.14,186.27
2375,700,2022-03-17,completed,20.57,288.56,3916.19
2376,700,2023-01-20,pending,23.07,41.89,588.62
2377,701,2023-05-13,completed,20.32,90.6,1243.39
2378,701,2023-03-21,completed,20.73,64.62,893.14
2379,701,2022-01-09,cancelled,15.6,98.39,1343.91
2380,701,2022-09-26,completed,8.47,117.12,1589.63
2381,701,2023-01-11,pending,5.78,99.35,1346.98
2382,701,2023-02-06,completed,1.04,250.48,3382.51
2383,701,2022-05-21,completed,1.1,172.5,2329.86
2384,701,2022-05-08,completed,13.94,204.94,2780.59
2385,702,2022-06-21,completed,14.93,35.83,498.63
2386,702,2023-02-23,completed,2.56,172.9,2336.69
2387,702,2023-02-20,completed,0.4,18.73,253.25
2388,702,2022-07-23,completed,17.02,27.43,387.35
2389,703,2023-10-13,returned,23.78,96.8,1330.62
2390,703,2022-08-03,completed,6.13,182.66,2472.06
2391,703,2022-08-07,pending,2.43,115.68,1564.07
2392,704,2023-10-21,completed,23.31,210.83,2869.56
2393,705,2022-11-27,completed,17.84,220.02,2988.09
2394,705,2023-12-12,completed,11.96,63.16,864.61
2395,705,2023-01-04,completed,10.81,119.61,1625.58
2396,705,2023-12-17,completed,11.98,141.71,1925.07
2397,705,2022-07-10,completed,21.71,105.6,1447.3
2398,705,2023-04-17,cancelled,9.4,212.73,2881.24
2399,705,2022-09-02,completed,17.15,10.65,160.97
2400,705,2022-01-01,completed,1.63,134.99,1824.05
2401,705,2023-09-15,completed,0.23,157.97,2132.78
2402,706,2023-08-06,completed,17.24,194.43,2642.01
2403,706,2022-06-04,completed,22.84,173.04,2358.88
2404,706,2022-11-02,completed,18.25,1.87,43.5
2405,706,2023-07-26,completed,9.04,39.19,538.12
2406,706,2022-11-08,completed,3.38,171.64,2320.55
2407,707,2023-05-23,completed,6.76,253.85,3433.69
2408,707,2022-01-15,completed,21.07,134.46,1836.32
2409,707,2023-10-12,pending,21.17,185.28,2522.41
2410,707,2022-04-17,completed,13.07,153.25,2081.94
2411,707,2023-07-09,completed,17.7,276.08,3744.82
2412,708,2023-11-09,completed,5.19,93.45,1266.75
2413,709,2022-06-10,completed,17.97,299.09,4055.69
2414,711,2022-07-06,completed,17.13,316.69,4292.46
2415,711,2022-11-04,completed,4.32,141.92,1920.3
2416,711,2022-03-07,completed,21.18,193.61,2634.92
2417,713,2023-06-19,pending,1.24,28.16,381.37
2418,713,2022-09-19,pending,14.39,136.03,1850.82
2419,713,2023-11-27,pending,8.11,201.3,2725.72
2420,713,2023-04-01,cancelled,3.85,35.34,480.89
2421,713,2023-03-05,completed,8.07,196.54,2661.37
2422,713,2022-11-27,completed,8.19,42.04,575.69
2423,713,2022-02-23,completed,9.66,238.74,3232.69
2424,713,2022-09-19,completed,8.13,100.12,1359.81
2425,714,2023-08-26,completed,15.29,160.7,2184.8
2426,714,2022-01-18,completed,12.81,95.36,1300.14
2427,714,2023-04-09,completed,0.5,67.68,914.22
2428,714,2022-10-02,cancelled,3.85,82.81,1121.81
2429,714,2022-12-07,completed,18.28,291.61,3954.96
2430,715,2023-09-14,completed,11.89,199.72,2708.13
2431,715,2022-10-04,completed,13.17,158.58,2153.99
2432,715,2022-01-15,pending,14.33,224.31,3042.53
2433,716,2023-11-05,completed,24.56,74.96,1036.51
2434,716,2022-10-04,completed,3.68,38.8,527.51
2435,716,2022-12-29,completed,22.78,224.08,3047.89
2436,716,2023-11-12,completed,11.5,152.92,2075.93
2437,717,2023-06-10,completed,22.48,82.4,1134.86
2438,717,2023-09-13,completed,8.0,87.93,1195.1
2439,717,2023-10-21,completed,9.01,151.87,2059.22
2440,717,2023-01-29,cancelled,10.07,271.16,3670.7
2441,717,2022-05-31,completed,22.16,150.08,2048.22
2442,718,2022-06-06,completed,5.89,43.19,588.94
2443,718,2023-11-27,completed,20.69,97.96,1343.1
2444,718,2023-03-15,completed,7.91,107.51,1459.33
2445,718,2023-04-23,completed,24.61,190.54,2596.88
2446,718,2023-12-03,completed,0.99,153.07,2067.48
2447,718,2023-06-07,completed,24.69,168.2,2295.39
2448,719,2022-01-18,cancelled,17.13,145.76,1984.94
2449,719,2022-12-08,completed,18.46,357.93,4850.47
2450,719,2022-01-28,completed,16.22,77.01,1055.87
2451,720,2022-05-31,completed,14.74,85.32,1166.6
2452,720,2023-12-25,completed,12.78,118.49,1612.44
2453,721,2023-02-28,completed,21.56,16.7,247.04
2454,723,2023-05-14,completed,11.06,33.72,466.31
2455,724,2023-11-05,pending,22.47,54.92,763.93
2456,724,2022-11-22,completed,11.0,26.03,362.45
2457,724,2023-06-22,completed,11.96,180.68,2451.16
2458,724,2022-11-12,completed,22.19,14.44,217.17
2459,724,2022-06-06,completed,23.41,84.92,1169.89
2460,724,2023-07-01,completed,15.04,53.9,742.68
2461,724,2023-04-07,completed,15.45,173.05,2351.64
2462,725,2022-10-28,completed,0.62,123.94,1673.8
2463,725,2022-03-09,completed,10.8,80.49,1097.39
2464,725,2022-08-02,pending,21.72,74.4,1026.1
2465,726,2023-03-26,completed,5.84,234.14,3166.69
2466,726,2022-08-21,cancelled,5.67,164.89,2231.72
2467,726,2023-07-05,returned,6.19,116.08,1573.32
2468,726,2022-05-06,completed,8.63,149.14,2021.97
2469,726,2022-03-20,completed,12.84,67.29,921.3
2470,727,2023-10-24,cancelled,20.85,108.93,1491.36
2471,727,2022-03-01,pending,17.63,74.47,1022.95
2472,727,2022-05-09,completed,13.4,168.1,2282.72
2473,728,2023-10-12,completed,8.7,78.35,1066.4
2474,728,2023-01-29,completed,17.68,144.22,1964.6
2475,729,2022-05-07,pending,14.99,106.0,1446.01
2476,730,2022-02-02,pending,3.36,134.31,1816.55
2477,730,2023-07-12,pending,0.99,113.53,1533.68
2478,730,2023-05-15,completed,8.95,69.36,945.27
2479,730,2023-09-22,completed,1.8,34.8,471.59
2480,731,2022-01-28,completed,15.42,79.3,1085.94
2481,731,2023-03-21,completed,22.04,112.91,1546.32
2482,731,2023-05-17,completed,18.79,183.45,2495.39
2483,731,2022-06-11,completed,15.98,144.42,1965.65
2484,732,2022-07-03,completed,18.57,124.56,1700.1
2485,733,2023-07-17,completed,9.98,111.98,1521.73
2486,734,2023-04-26,completed,18.88,133.06,1815.18
2487,734,2023-12-14,completed,2.09,266.35,3597.81
2488,734,2023-08-27,completed,20.6,37.79,530.75
2489,734,2022-11-26,completed,7.14,179.0,2423.65
2490,734,2023-12-15,completed,13.4,26.58,372.24
2491,735,2022-03-08,pending,6.25,209.01,2827.83
2492,736,2022-02-16,completed,15.38,171.47,2330.26
2493,737,2022-05-27,completed,21.59,46.23,645.68
2494,738,2022-02-25,completed,4.63,203.86,2756.79
2495,738,2022-06-07,completed,0.68,85.44,1154.18
2496,738,2022-09-13,completed,5.15,68.93,935.76
2497,739,2022-05-24,completed,16.38,89.33,1222.28
2498,739,2022-02-17,completed,21.26,10.84,167.55
2499,740,2022-11-11,completed,5.23,153.98,2083.98
2500,740,2023-02-26,completed,16.98,87.1,1192.84
2501,740,2023-03-15,completed,19.83,73.9,1017.51
2502,740,2022-02-25,completed,18.24,270.29,3667.2
2503,740,2023-01-05,completed,4.43,172.68,2335.61
2504,740,2023-07-31,completed,21.18,136.98,1870.45
2505,740,2023-03-03,completed,10.41,62.97,860.48
2506,740,2023-01-14,completed,5.48,286.98,3879.66
2507,741,2023-11-14,completed,5.83,96.15,1303.86
2508,741,2023-10-12,pending,22.02,252.62,3432.44
2509,741,2023-05-02,completed,2.04,164.07,2217.02
2510,742,2023-07-16,completed,8.21,176.5,2391.0
2511,742,2023-09-23,completed,15.21,180.78,2455.73
2512,742,2022-09-08,completed,0.58,37.6,508.23
2513,743,2022-01-05,completed,23.57,268.71,3651.11
2514,743,2023-01-31,completed,18.3,199.33,2709.29
2515,744,2022-05-28,completed,18.72,54.95,760.59
2516,745,2022-07-15,completed,14.95,230.9,3132.05
2517,745,2023-11-12,completed,2.0,51.04,691.05
2518,745,2023-01-28,completed,17.97,121.89,1663.49
2519,745,2022-04-21,completed,4.25,197.04,2664.24
2520,745,2022-08-09,completed,11.91,166.05,2253.64
2521,745,2023-12-09,completed,6.63,34.71,475.18
2522,745,2023-05-21,completed,15.01,72.84,998.39
2523,746,2022-04-04,completed,2.59,46.94,636.31
2524,746,2023-12-29,completed,14.76,2.66,50.72
2525,746,2022-11-16,completed,16.4,75.19,1031.51
2526,748,2022-05-02,completed,10.1,325.21,4400.45
2527,748,2022-11-06,pending,13.84,19.73,280.16
2528,748,2023-05-05,pending,14.14,14.12,204.81
2529,748,2023-07-11,pending,9.55,9.35,135.8
2530,748,2023-12-20,completed,22.09,163.14,2224.53
2531,749,2022-11-07,completed,22.66,67.74,937.21
2532,749,2023-11-02,completed,2.21,33.74,457.74
2533,750,2023-04-16,pending,21.28,75.11,1035.28
2534,751,2023-03-23,completed,11.91,97.78,1331.96
2535,751,2022-04-24,completed,16.44,198.29,2693.36
2536,751,2022-03-26,completed,23.0,94.23,1295.1
2537,751,2022-07-09,pending,9.71,167.07,2265.2
2538,751,2023-10-11,cancelled,9.08,173.5,2351.27
2539,751,2023-09-12,completed,7.06,275.69,3728.91
2540,751,2022-08-02,completed,9.14,160.63,2177.67
2541,752,2022-09-23,completed,9.57,26.8,371.41
2542,752,2022-03-26,completed,7.35,111.64,1514.47
2543,752,2022-09-24,returned,1.01,251.16,3391.64
2544,752,2023-07-04,completed,3.52,57.73,782.82
2545,752,2022-07-05,completed,4.37,91.33,1237.36
2546,752,2023-06-23,completed,4.82,118.26,1601.28
2547,753,2022-09-10,pending,8.68,16.83,235.87
